CardNumber,CategoryName,CategoryNameSEO,HeadingID,ItemNameSEO,LotsFound,SetName,SetNameSEO,SpecDescription,SpecID,SpecSubjectName,SportCategoryID,Variety,YearIssued
310,Basketball Cards,basketball-cards,216704,franz-wagner,2,Panini Prizm,panini-prizm,"2021,Panini Prizm,310,Franz Wagner,Orange Wave",7127467,Franz Wagner,20019,Orange Wave,2021
310,Basketball Cards,basketball-cards,216704,franz-wagner,2,Panini Prizm,panini-prizm,"2021,Panini Prizm,310,Franz Wagner,Orange Prizm",7127799,Franz Wagner,20019,Orange Prizm,2021
310,Basketball Cards,basketball-cards,216704,franz-wagner,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,310,Franz Wagner,Pink Pulsar",7128130,Franz Wagner,20019,Pink Pulsar,2021
310,Basketball Cards,basketball-cards,216704,franz-wagner,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,310,Franz Wagner,Blue Shimmer",7129130,Franz Wagner,20019,Blue Shimmer,2021
310,Basketball Cards,basketball-cards,216704,franz-wagner,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,310,Franz Wagner,Green Pulsar",7129464,Franz Wagner,20019,Green Pulsar,2021
310,Basketball Cards,basketball-cards,216704,franz-wagner,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,310,Franz Wagner,Mojo Prizm",7129799,Franz Wagner,20019,Mojo Prizm,2021
310,Basketball Cards,basketball-cards,216704,franz-wagner,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,310,Franz Wagner,Blue/Yellow/Green Choice",7136145,Franz Wagner,20019,Blue/Yellow/Green Choice,2021
310,Basketball Cards,basketball-cards,216704,franz-wagner,3,Panini Prizm,panini-prizm,"2021,Panini Prizm,310,Franz Wagner,Tiger Stripes Choice",7136676,Franz Wagner,20019,Tiger Stripes Choice,2021
310,Basketball Cards,basketball-cards,216704,franz-wagner,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,310,Franz Wagner,Red Choice",7137016,Franz Wagner,20019,Red Choice,2021
310,Basketball Cards,basketball-cards,216704,franz-wagner,6,Panini Prizm,panini-prizm,"2021,Panini Prizm,310,Franz Wagner,Fast Break",7139353,Franz Wagner,20019,Fast Break,2021
310,Basketball Cards,basketball-cards,216704,franz-wagner,2,Panini Prizm,panini-prizm,"2021,Panini Prizm,310,Franz Wagner,Blue Fast Break",7139987,Franz Wagner,20019,Blue Fast Break,2021
310,Basketball Cards,basketball-cards,216704,franz-wagner,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,310,Franz Wagner,Red Fast Break",7140540,Franz Wagner,20019,Red Fast Break,2021
310,Basketball Cards,basketball-cards,216704,franz-wagner,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,310,Franz Wagner,Red/Blue/Purple Choice",7137452,Franz Wagner,20019,Red/Blue/Purple Choice,2021
310,Basketball Cards,basketball-cards,216704,franz-wagner,13,Panini Prizm,panini-prizm,"2021,Panini Prizm,310,Franz Wagner,Green Prizm",7119837,Franz Wagner,20019,Green Prizm,2021
310,Basketball Cards,basketball-cards,216704,franz-wagner,2,Panini Prizm,panini-prizm,"2021,Panini Prizm,310,Franz Wagner,Purple Ice",7125797,Franz Wagner,20019,Purple Ice,2021
310,Basketball Cards,basketball-cards,216704,franz-wagner,2,Panini Prizm,panini-prizm,"2021,Panini Prizm,310,Franz Wagner,Variation-Silver Prizm",7769204,Franz Wagner,20019,Variation-Silver Prizm,2021
310,Basketball Cards,basketball-cards,216704,franz-wagner,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,310,Franz Wagner,Variation",7637109,Franz Wagner,20019,Variation,2021
310,Basketball Cards,basketball-cards,216704,franz-wagner,14,Panini Prizm,panini-prizm,"2021,Panini Prizm,310,Franz Wagner,Variation-Fast Break",7579025,Franz Wagner,20019,Variation-Fast Break,2021
310,Basketball Cards,basketball-cards,216704,franz-wagner,12,Panini Prizm,panini-prizm,"2021,Panini Prizm,310,Franz Wagner,Purple Wave",7122754,Franz Wagner,20019,Purple Wave,2021
310,Basketball Cards,basketball-cards,216704,franz-wagner,16,Panini Prizm,panini-prizm,"2021,Panini Prizm,310,Franz Wagner,NBA 75th Prizm",7126797,Franz Wagner,20019,NBA 75th Prizm,2021
310,Basketball Cards,basketball-cards,216704,franz-wagner,8,Panini Prizm,panini-prizm,"2021,Panini Prizm,310,Franz Wagner,Red Prizm",7125130,Franz Wagner,20019,Red Prizm,2021
310,Basketball Cards,basketball-cards,216704,franz-wagner,2,Panini Prizm,panini-prizm,"2021,Panini Prizm,310,Franz Wagner,Green Wave",7120539,Franz Wagner,20019,Green Wave,2021
310,Basketball Cards,basketball-cards,216704,franz-wagner,6,Panini Prizm,panini-prizm,"2021,Panini Prizm,310,Franz Wagner,Red/White/Blue Prizm",7123769,Franz Wagner,20019,Red/White/Blue Prizm,2021
310,Basketball Cards,basketball-cards,216704,franz-wagner,30,Panini Prizm,panini-prizm,"2021,Panini Prizm,310,Franz Wagner,Silver Prizm",7124465,Franz Wagner,20019,Silver Prizm,2021
310,Basketball Cards,basketball-cards,216704,franz-wagner,25,Panini Prizm,panini-prizm,"2021,Panini Prizm,310,Franz Wagner,Ice",7121296,Franz Wagner,20019,Ice,2021
312,Basketball Cards,basketball-cards,216704,davion-mitchell,2,Panini Prizm,panini-prizm,"2021,Panini Prizm,312,Davion Mitchell,Premium Factory Set",7145436,Davion Mitchell,20019,Premium Factory Set,2021
312,Basketball Cards,basketball-cards,216704,davion-mitchell,3,Panini Prizm,panini-prizm,"2021,Panini Prizm,312,Davion Mitchell,Gold Shimmer",7132087,Davion Mitchell,20019,Gold Shimmer,2021
312,Basketball Cards,basketball-cards,216704,davion-mitchell,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,312,Davion Mitchell,Blue Shimmer",7129132,Davion Mitchell,20019,Blue Shimmer,2021
312,Basketball Cards,basketball-cards,216704,davion-mitchell,3,Panini Prizm,panini-prizm,"2021,Panini Prizm,312,Davion Mitchell,Mojo Prizm",7129801,Davion Mitchell,20019,Mojo Prizm,2021
312,Basketball Cards,basketball-cards,216704,davion-mitchell,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,312,Davion Mitchell,Black Gold Prizm",7133360,Davion Mitchell,20019,Black Gold Prizm,2021
312,Basketball Cards,basketball-cards,216704,davion-mitchell,5,Panini Prizm,panini-prizm,"2021,Panini Prizm,312,Davion Mitchell",7119085,Davion Mitchell,20019,,2021
312,Basketball Cards,basketball-cards,216704,davion-mitchell,4,Panini Prizm,panini-prizm,"2021,Panini Prizm,312,Davion Mitchell,Green Prizm",7119839,Davion Mitchell,20019,Green Prizm,2021
312,Basketball Cards,basketball-cards,216704,davion-mitchell,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,312,Davion Mitchell,Green Wave",7120543,Davion Mitchell,20019,Green Wave,2021
312,Basketball Cards,basketball-cards,216704,davion-mitchell,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,312,Davion Mitchell,Hyper Prizm",7120920,Davion Mitchell,20019,Hyper Prizm,2021
312,Basketball Cards,basketball-cards,216704,davion-mitchell,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,312,Davion Mitchell,Ice",7121298,Davion Mitchell,20019,Ice,2021
312,Basketball Cards,basketball-cards,216704,davion-mitchell,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,312,Davion Mitchell,Orange Ice",7121654,Davion Mitchell,20019,Orange Ice,2021
312,Basketball Cards,basketball-cards,216704,davion-mitchell,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,312,Davion Mitchell,Pulsar",7122383,Davion Mitchell,20019,Pulsar,2021
312,Basketball Cards,basketball-cards,216704,davion-mitchell,10,Panini Prizm,panini-prizm,"2021,Panini Prizm,312,Davion Mitchell,Purple Wave",7122756,Davion Mitchell,20019,Purple Wave,2021
312,Basketball Cards,basketball-cards,216704,davion-mitchell,3,Panini Prizm,panini-prizm,"2021,Panini Prizm,312,Davion Mitchell,Red Ice",7123436,Davion Mitchell,20019,Red Ice,2021
312,Basketball Cards,basketball-cards,216704,davion-mitchell,5,Panini Prizm,panini-prizm,"2021,Panini Prizm,312,Davion Mitchell,Red/White/Blue Prizm",7123772,Davion Mitchell,20019,Red/White/Blue Prizm,2021
312,Basketball Cards,basketball-cards,216704,davion-mitchell,2,Panini Prizm,panini-prizm,"2021,Panini Prizm,312,Davion Mitchell,Ruby Wave",7124134,Davion Mitchell,20019,Ruby Wave,2021
312,Basketball Cards,basketball-cards,216704,davion-mitchell,5,Panini Prizm,panini-prizm,"2021,Panini Prizm,312,Davion Mitchell,Silver Prizm",7124467,Davion Mitchell,20019,Silver Prizm,2021
312,Basketball Cards,basketball-cards,216704,davion-mitchell,2,Panini Prizm,panini-prizm,"2021,Panini Prizm,312,Davion Mitchell,White Sparkle",7124800,Davion Mitchell,20019,White Sparkle,2021
312,Basketball Cards,basketball-cards,216704,davion-mitchell,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,312,Davion Mitchell,Red Prizm",7125132,Davion Mitchell,20019,Red Prizm,2021
312,Basketball Cards,basketball-cards,216704,davion-mitchell,2,Panini Prizm,panini-prizm,"2021,Panini Prizm,312,Davion Mitchell,Blue Prizm",7125466,Davion Mitchell,20019,Blue Prizm,2021
312,Basketball Cards,basketball-cards,216704,davion-mitchell,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,312,Davion Mitchell,Purple Ice",7125799,Davion Mitchell,20019,Purple Ice,2021
312,Basketball Cards,basketball-cards,216704,davion-mitchell,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,312,Davion Mitchell,Blue Ice",7126135,Davion Mitchell,20019,Blue Ice,2021
312,Basketball Cards,basketball-cards,216704,davion-mitchell,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,312,Davion Mitchell,Purple Prizm",7126466,Davion Mitchell,20019,Purple Prizm,2021
312,Basketball Cards,basketball-cards,216704,davion-mitchell,4,Panini Prizm,panini-prizm,"2021,Panini Prizm,312,Davion Mitchell,NBA 75th Diamond Prizm",7127135,Davion Mitchell,20019,NBA 75th Diamond Prizm,2021
312,Basketball Cards,basketball-cards,216704,davion-mitchell,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,312,Davion Mitchell,Orange Prizm",7127801,Davion Mitchell,20019,Orange Prizm,2021
312,Basketball Cards,basketball-cards,216704,davion-mitchell,3,Panini Prizm,panini-prizm,"2021,Panini Prizm,312,Davion Mitchell,Variation-Fast Break",7605032,Davion Mitchell,20019,Variation-Fast Break,2021
312,Basketball Cards,basketball-cards,216704,davion-mitchell,4,Panini Prizm,panini-prizm,"2021,Panini Prizm,312,Davion Mitchell,NBA 75th Prizm",7126799,Davion Mitchell,20019,NBA 75th Prizm,2021
313,Basketball Cards,basketball-cards,216704,ziaire-williams,10,Panini Prizm,panini-prizm,"2021,Panini Prizm,313,Ziaire Williams",7119086,Ziaire Williams,20019,,2021
313,Basketball Cards,basketball-cards,216704,ziaire-williams,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,313,Ziaire Williams,Blue Wave",7119455,Ziaire Williams,20019,Blue Wave,2021
313,Basketball Cards,basketball-cards,216704,ziaire-williams,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,313,Ziaire Williams,Red/White/Blue Prizm",7123773,Ziaire Williams,20019,Red/White/Blue Prizm,2021
313,Basketball Cards,basketball-cards,216704,ziaire-williams,5,Panini Prizm,panini-prizm,"2021,Panini Prizm,313,Ziaire Williams,Silver Prizm",7124468,Ziaire Williams,20019,Silver Prizm,2021
313,Basketball Cards,basketball-cards,216704,ziaire-williams,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,313,Ziaire Williams,White Sparkle",7124801,Ziaire Williams,20019,White Sparkle,2021
313,Basketball Cards,basketball-cards,216704,ziaire-williams,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,313,Ziaire Williams,Red Prizm",7125133,Ziaire Williams,20019,Red Prizm,2021
313,Basketball Cards,basketball-cards,216704,ziaire-williams,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,313,Ziaire Williams,Blue Prizm",7125467,Ziaire Williams,20019,Blue Prizm,2021
313,Basketball Cards,basketball-cards,216704,ziaire-williams,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,313,Ziaire Williams,Purple Ice",7125800,Ziaire Williams,20019,Purple Ice,2021
313,Basketball Cards,basketball-cards,216704,ziaire-williams,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,313,Ziaire Williams,Blue Ice",7126136,Ziaire Williams,20019,Blue Ice,2021
313,Basketball Cards,basketball-cards,216704,ziaire-williams,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,313,Ziaire Williams,NBA 75th Prizm",7126800,Ziaire Williams,20019,NBA 75th Prizm,2021
313,Basketball Cards,basketball-cards,216704,ziaire-williams,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,313,Ziaire Williams,Orange Wave",7127470,Ziaire Williams,20019,Orange Wave,2021
313,Basketball Cards,basketball-cards,216704,ziaire-williams,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,313,Ziaire Williams,Variation-Silver Prizm",7826315,Ziaire Williams,20019,Variation-Silver Prizm,2021
313,Basketball Cards,basketball-cards,216704,ziaire-williams,4,Panini Prizm,panini-prizm,"2021,Panini Prizm,313,Ziaire Williams,Variation-Fast Break",7590506,Ziaire Williams,20019,Variation-Fast Break,2021
313,Basketball Cards,basketball-cards,216704,ziaire-williams,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,313,Ziaire Williams,Fast Break",7139360,Ziaire Williams,20019,Fast Break,2021
311,Basketball Cards,basketball-cards,216704,james-bouknight,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,311,James Bouknight,Blue Prizm",7125465,James Bouknight,20019,Blue Prizm,2021
311,Basketball Cards,basketball-cards,216704,james-bouknight,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,311,James Bouknight,Lucky Envelopes",7132993,James Bouknight,20019,Lucky Envelopes,2021
311,Basketball Cards,basketball-cards,216704,james-bouknight,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,311,James Bouknight,Black Shimmer 1/1",7135592,James Bouknight,20019,Black Shimmer 1/1,2021
311,Basketball Cards,basketball-cards,216704,james-bouknight,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,311,James Bouknight",7119084,James Bouknight,20019,,2021
311,Basketball Cards,basketball-cards,216704,james-bouknight,2,Panini Prizm,panini-prizm,"2021,Panini Prizm,311,James Bouknight,Green Prizm",7119838,James Bouknight,20019,Green Prizm,2021
311,Basketball Cards,basketball-cards,216704,james-bouknight,2,Panini Prizm,panini-prizm,"2021,Panini Prizm,311,James Bouknight,Hyper Prizm",7120919,James Bouknight,20019,Hyper Prizm,2021
311,Basketball Cards,basketball-cards,216704,james-bouknight,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,311,James Bouknight,Purple Wave",7122755,James Bouknight,20019,Purple Wave,2021
311,Basketball Cards,basketball-cards,216704,james-bouknight,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,311,James Bouknight,Red Ice",7123435,James Bouknight,20019,Red Ice,2021
311,Basketball Cards,basketball-cards,216704,james-bouknight,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,311,James Bouknight,Red/White/Blue Prizm",7123770,James Bouknight,20019,Red/White/Blue Prizm,2021
311,Basketball Cards,basketball-cards,216704,james-bouknight,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,311,James Bouknight,Ruby Wave",7124133,James Bouknight,20019,Ruby Wave,2021
311,Basketball Cards,basketball-cards,216704,james-bouknight,2,Panini Prizm,panini-prizm,"2021,Panini Prizm,311,James Bouknight,NBA 75th Prizm",7126798,James Bouknight,20019,NBA 75th Prizm,2021
311,Basketball Cards,basketball-cards,216704,james-bouknight,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,311,James Bouknight,Variation-Fast Break",7653365,James Bouknight,20019,Variation-Fast Break,2021
311,Basketball Cards,basketball-cards,216704,james-bouknight,2,Panini Prizm,panini-prizm,"2021,Panini Prizm,311,James Bouknight,Blue Ice",7126134,James Bouknight,20019,Blue Ice,2021
298,Basketball Cards,basketball-cards,216704,joshua-primo,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,298,Joshua Primo",7119071,Joshua Primo,20019,,2021
298,Basketball Cards,basketball-cards,216704,joshua-primo,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,298,Joshua Primo,Green Prizm",7119825,Joshua Primo,20019,Green Prizm,2021
298,Basketball Cards,basketball-cards,216704,joshua-primo,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,298,Joshua Primo,Hyper Prizm",7120905,Joshua Primo,20019,Hyper Prizm,2021
298,Basketball Cards,basketball-cards,216704,joshua-primo,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,298,Joshua Primo,Purple Wave",7122742,Joshua Primo,20019,Purple Wave,2021
298,Basketball Cards,basketball-cards,216704,joshua-primo,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,298,Joshua Primo,Red Ice",7123422,Joshua Primo,20019,Red Ice,2021
298,Basketball Cards,basketball-cards,216704,joshua-primo,3,Panini Prizm,panini-prizm,"2021,Panini Prizm,298,Joshua Primo,Red/White/Blue Prizm",7123757,Joshua Primo,20019,Red/White/Blue Prizm,2021
298,Basketball Cards,basketball-cards,216704,joshua-primo,2,Panini Prizm,panini-prizm,"2021,Panini Prizm,298,Joshua Primo,Ruby Wave",7124120,Joshua Primo,20019,Ruby Wave,2021
298,Basketball Cards,basketball-cards,216704,joshua-primo,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,298,Joshua Primo,White Sparkle",7124786,Joshua Primo,20019,White Sparkle,2021
298,Basketball Cards,basketball-cards,216704,joshua-primo,2,Panini Prizm,panini-prizm,"2021,Panini Prizm,298,Joshua Primo,Red Prizm",7125118,Joshua Primo,20019,Red Prizm,2021
298,Basketball Cards,basketball-cards,216704,joshua-primo,2,Panini Prizm,panini-prizm,"2021,Panini Prizm,298,Joshua Primo,Blue Prizm",7125452,Joshua Primo,20019,Blue Prizm,2021
298,Basketball Cards,basketball-cards,216704,joshua-primo,2,Panini Prizm,panini-prizm,"2021,Panini Prizm,298,Joshua Primo,Purple Ice",7125785,Joshua Primo,20019,Purple Ice,2021
298,Basketball Cards,basketball-cards,216704,joshua-primo,3,Panini Prizm,panini-prizm,"2021,Panini Prizm,298,Joshua Primo,NBA 75th Prizm",7126785,Joshua Primo,20019,NBA 75th Prizm,2021
298,Basketball Cards,basketball-cards,216704,joshua-primo,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,298,Joshua Primo,Orange Prizm",7127787,Joshua Primo,20019,Orange Prizm,2021
298,Basketball Cards,basketball-cards,216704,joshua-primo,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,298,Joshua Primo,Mojo Prizm",7129787,Joshua Primo,20019,Mojo Prizm,2021
298,Basketball Cards,basketball-cards,216704,joshua-primo,2,Panini Prizm,panini-prizm,"2021,Panini Prizm,298,Joshua Primo,Fast Break",7139314,Joshua Primo,20019,Fast Break,2021
298,Basketball Cards,basketball-cards,216704,joshua-primo,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,298,Joshua Primo,Red Fast Break",7140528,Joshua Primo,20019,Red Fast Break,2021
298,Basketball Cards,basketball-cards,216704,joshua-primo,5,Panini Prizm,panini-prizm,"2021,Panini Prizm,298,Joshua Primo,Variation-Fast Break",7596055,Joshua Primo,20019,Variation-Fast Break,2021
315,Basketball Cards,basketball-cards,216704,chris-duarte,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,315,Chris Duarte,Premium Factory Set",7145439,Chris Duarte,20019,Premium Factory Set,2021
315,Basketball Cards,basketball-cards,216704,chris-duarte,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,315,Chris Duarte,Variation-Silver Prizm",8087878,Chris Duarte,20019,Variation-Silver Prizm,2021
315,Basketball Cards,basketball-cards,216704,chris-duarte,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,315,Chris Duarte,Green Choice",7138045,Chris Duarte,20019,Green Choice,2021
315,Basketball Cards,basketball-cards,216704,chris-duarte,3,Panini Prizm,panini-prizm,"2021,Panini Prizm,315,Chris Duarte",7119088,Chris Duarte,20019,,2021
315,Basketball Cards,basketball-cards,216704,chris-duarte,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,315,Chris Duarte,Green Prizm",7119842,Chris Duarte,20019,Green Prizm,2021
315,Basketball Cards,basketball-cards,216704,chris-duarte,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,315,Chris Duarte,Hyper Prizm",7120923,Chris Duarte,20019,Hyper Prizm,2021
315,Basketball Cards,basketball-cards,216704,chris-duarte,2,Panini Prizm,panini-prizm,"2021,Panini Prizm,315,Chris Duarte,Ice",7121301,Chris Duarte,20019,Ice,2021
315,Basketball Cards,basketball-cards,216704,chris-duarte,2,Panini Prizm,panini-prizm,"2021,Panini Prizm,315,Chris Duarte,Orange Ice",7121657,Chris Duarte,20019,Orange Ice,2021
315,Basketball Cards,basketball-cards,216704,chris-duarte,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,315,Chris Duarte,Purple Wave",7122759,Chris Duarte,20019,Purple Wave,2021
315,Basketball Cards,basketball-cards,216704,chris-duarte,3,Panini Prizm,panini-prizm,"2021,Panini Prizm,315,Chris Duarte,Red Ice",7123439,Chris Duarte,20019,Red Ice,2021
315,Basketball Cards,basketball-cards,216704,chris-duarte,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,315,Chris Duarte,Red/White/Blue Prizm",7123775,Chris Duarte,20019,Red/White/Blue Prizm,2021
315,Basketball Cards,basketball-cards,216704,chris-duarte,4,Panini Prizm,panini-prizm,"2021,Panini Prizm,315,Chris Duarte,Silver Prizm",7124470,Chris Duarte,20019,Silver Prizm,2021
315,Basketball Cards,basketball-cards,216704,chris-duarte,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,315,Chris Duarte,White Sparkle",7124803,Chris Duarte,20019,White Sparkle,2021
315,Basketball Cards,basketball-cards,216704,chris-duarte,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,315,Chris Duarte,Red Prizm",7125135,Chris Duarte,20019,Red Prizm,2021
315,Basketball Cards,basketball-cards,216704,chris-duarte,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,315,Chris Duarte,Purple Ice",7125802,Chris Duarte,20019,Purple Ice,2021
315,Basketball Cards,basketball-cards,216704,chris-duarte,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,315,Chris Duarte,Blue Ice",7126138,Chris Duarte,20019,Blue Ice,2021
315,Basketball Cards,basketball-cards,216704,chris-duarte,3,Panini Prizm,panini-prizm,"2021,Panini Prizm,315,Chris Duarte,NBA 75th Prizm",7126802,Chris Duarte,20019,NBA 75th Prizm,2021
315,Basketball Cards,basketball-cards,216704,chris-duarte,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,315,Chris Duarte,NBA 75th Diamond Prizm",7127138,Chris Duarte,20019,NBA 75th Diamond Prizm,2021
315,Basketball Cards,basketball-cards,216704,chris-duarte,2,Panini Prizm,panini-prizm,"2021,Panini Prizm,315,Chris Duarte,Orange Wave",7127472,Chris Duarte,20019,Orange Wave,2021
315,Basketball Cards,basketball-cards,216704,chris-duarte,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,315,Chris Duarte,Orange Prizm",7127804,Chris Duarte,20019,Orange Prizm,2021
315,Basketball Cards,basketball-cards,216704,chris-duarte,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,315,Chris Duarte,Variation",7656852,Chris Duarte,20019,Variation,2021
308,Basketball Cards,basketball-cards,216704,moses-moody,3,Panini Prizm,panini-prizm,"2021,Panini Prizm,308,Moses Moody,Premium Factory Set",7145432,Moses Moody,20019,Premium Factory Set,2021
308,Basketball Cards,basketball-cards,216704,moses-moody,11,Panini Prizm,panini-prizm,"2021,Panini Prizm,308,Moses Moody",7119081,Moses Moody,20019,,2021
308,Basketball Cards,basketball-cards,216704,moses-moody,4,Panini Prizm,panini-prizm,"2021,Panini Prizm,308,Moses Moody,Green Prizm",7119835,Moses Moody,20019,Green Prizm,2021
308,Basketball Cards,basketball-cards,216704,moses-moody,2,Panini Prizm,panini-prizm,"2021,Panini Prizm,308,Moses Moody,Hyper Prizm",7120916,Moses Moody,20019,Hyper Prizm,2021
308,Basketball Cards,basketball-cards,216704,moses-moody,3,Panini Prizm,panini-prizm,"2021,Panini Prizm,308,Moses Moody,Ice",7121294,Moses Moody,20019,Ice,2021
308,Basketball Cards,basketball-cards,216704,moses-moody,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,308,Moses Moody,Orange Ice",7121650,Moses Moody,20019,Orange Ice,2021
308,Basketball Cards,basketball-cards,216704,moses-moody,2,Panini Prizm,panini-prizm,"2021,Panini Prizm,308,Moses Moody,Pink Ice",7121986,Moses Moody,20019,Pink Ice,2021
308,Basketball Cards,basketball-cards,216704,moses-moody,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,308,Moses Moody,Pulsar",7122376,Moses Moody,20019,Pulsar,2021
308,Basketball Cards,basketball-cards,216704,moses-moody,5,Panini Prizm,panini-prizm,"2021,Panini Prizm,308,Moses Moody,Purple Wave",7122752,Moses Moody,20019,Purple Wave,2021
308,Basketball Cards,basketball-cards,216704,moses-moody,2,Panini Prizm,panini-prizm,"2021,Panini Prizm,308,Moses Moody,Red Ice",7123432,Moses Moody,20019,Red Ice,2021
308,Basketball Cards,basketball-cards,216704,moses-moody,3,Panini Prizm,panini-prizm,"2021,Panini Prizm,308,Moses Moody,Red/White/Blue Prizm",7123767,Moses Moody,20019,Red/White/Blue Prizm,2021
308,Basketball Cards,basketball-cards,216704,moses-moody,14,Panini Prizm,panini-prizm,"2021,Panini Prizm,308,Moses Moody,Silver Prizm",7124463,Moses Moody,20019,Silver Prizm,2021
308,Basketball Cards,basketball-cards,216704,moses-moody,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,308,Moses Moody,White Sparkle",7124796,Moses Moody,20019,White Sparkle,2021
308,Basketball Cards,basketball-cards,216704,moses-moody,3,Panini Prizm,panini-prizm,"2021,Panini Prizm,308,Moses Moody,Red Prizm",7125128,Moses Moody,20019,Red Prizm,2021
308,Basketball Cards,basketball-cards,216704,moses-moody,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,308,Moses Moody,Purple Ice",7125795,Moses Moody,20019,Purple Ice,2021
308,Basketball Cards,basketball-cards,216704,moses-moody,3,Panini Prizm,panini-prizm,"2021,Panini Prizm,308,Moses Moody,Blue Ice",7126131,Moses Moody,20019,Blue Ice,2021
308,Basketball Cards,basketball-cards,216704,moses-moody,7,Panini Prizm,panini-prizm,"2021,Panini Prizm,308,Moses Moody,NBA 75th Prizm",7126795,Moses Moody,20019,NBA 75th Prizm,2021
308,Basketball Cards,basketball-cards,216704,moses-moody,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,308,Moses Moody,NBA 75th Diamond Prizm",7127131,Moses Moody,20019,NBA 75th Diamond Prizm,2021
308,Basketball Cards,basketball-cards,216704,moses-moody,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,308,Moses Moody,Orange Wave",7127465,Moses Moody,20019,Orange Wave,2021
308,Basketball Cards,basketball-cards,216704,moses-moody,2,Panini Prizm,panini-prizm,"2021,Panini Prizm,308,Moses Moody,Blue Shimmer",7129128,Moses Moody,20019,Blue Shimmer,2021
308,Basketball Cards,basketball-cards,216704,moses-moody,1,Panini Prizm,panini-prizm,"2021,Panini Prizm,308,Moses Moody,Fast Break",7139349,Moses Moody,20019,Fast Break,2021
